city,spotify_link,spotify_web_link
Oxnard California US,spotify:user:thesoundsofspotify:playlist:6IGJTfwqj61KrzRYszzwVc,http://open.spotify.com/user/thesoundsofspotify/playlist/6IGJTfwqj61KrzRYszzwVc
Pacoima California US,spotify:user:thesoundsofspotify:playlist:7Jhrb1JG4fbZa9dcpZT6Fy,http://open.spotify.com/user/thesoundsofspotify/playlist/7Jhrb1JG4fbZa9dcpZT6Fy
Padua IT,spotify:user:thesoundsofspotify:playlist:5fddSFf8tnSN7QNqIciYDi,http://open.spotify.com/user/thesoundsofspotify/playlist/5fddSFf8tnSN7QNqIciYDi
Palermo IT,spotify:user:thesoundsofspotify:playlist:5YKiBbq0gJ0XiEwkuxeRsk,http://open.spotify.com/user/thesoundsofspotify/playlist/5YKiBbq0gJ0XiEwkuxeRsk
Palma De Mallorca ES,spotify:user:thesoundsofspotify:playlist:2EE5G8rNVWcuFiD3j7yVLV,http://open.spotify.com/user/thesoundsofspotify/playlist/2EE5G8rNVWcuFiD3j7yVLV
Palmas BR,spotify:user:thesoundsofspotify:playlist:30iOfJzkPhiW1YNR2KYWiE,http://open.spotify.com/user/thesoundsofspotify/playlist/30iOfJzkPhiW1YNR2KYWiE
Panama,spotify:user:thesoundsofspotify:playlist:0RlFUSKKLMGdjqUmbcmTOG,http://open.spotify.com/user/thesoundsofspotify/playlist/0RlFUSKKLMGdjqUmbcmTOG
Panama PA,spotify:user:thesoundsofspotify:playlist:1Rvme5tNlKlTpUGWqgptg8,http://open.spotify.com/user/thesoundsofspotify/playlist/1Rvme5tNlKlTpUGWqgptg8
Paraguay,spotify:user:thesoundsofspotify:playlist:3vGWbwhksMNaxeUKPcO4mM,http://open.spotify.com/user/thesoundsofspotify/playlist/3vGWbwhksMNaxeUKPcO4mM
Paramount California US,spotify:user:thesoundsofspotify:playlist:2D3ZVLB0Yoz3eatw6Rr0f7,http://open.spotify.com/user/thesoundsofspotify/playlist/2D3ZVLB0Yoz3eatw6Rr0f7
Parana AR,spotify:user:thesoundsofspotify:playlist:3deisMGi9AM5LpgNMgsW8r,http://open.spotify.com/user/thesoundsofspotify/playlist/3deisMGi9AM5LpgNMgsW8r
Para�aque PH,spotify:user:thesoundsofspotify:playlist:6CfQd3MmSzjmL3cSEgOfwF,http://open.spotify.com/user/thesoundsofspotify/playlist/6CfQd3MmSzjmL3cSEgOfwF
Paris FR,spotify:user:thesoundsofspotify:playlist:2sxvQMwzAo9yjbDVBxufmh,http://open.spotify.com/user/thesoundsofspotify/playlist/2sxvQMwzAo9yjbDVBxufmh
Pasadena California US,spotify:user:thesoundsofspotify:playlist:6ntPsjEspq92GRCEKjRVxQ,http://open.spotify.com/user/thesoundsofspotify/playlist/6ntPsjEspq92GRCEKjRVxQ
Pasay City PH,spotify:user:thesoundsofspotify:playlist:1aEhxmFix8WGd3714knklL,http://open.spotify.com/user/thesoundsofspotify/playlist/1aEhxmFix8WGd3714knklL
Pawtucket Rhode Island US,spotify:user:thesoundsofspotify:playlist:11OftoZfkdJCeWZek8ft3n,http://open.spotify.com/user/thesoundsofspotify/playlist/11OftoZfkdJCeWZek8ft3n
Penang MY,spotify:user:thesoundsofspotify:playlist:08Y4tTI9yieXqojLujkIBv,http://open.spotify.com/user/thesoundsofspotify/playlist/08Y4tTI9yieXqojLujkIBv
Pennant Hills AU,spotify:user:thesoundsofspotify:playlist:2APRPsbfEDAZRhjWEkRQH7,http://open.spotify.com/user/thesoundsofspotify/playlist/2APRPsbfEDAZRhjWEkRQH7
Pereira CO,spotify:user:thesoundsofspotify:playlist:4O8CHW2hfMq1q8r2tQM0Et,http://open.spotify.com/user/thesoundsofspotify/playlist/4O8CHW2hfMq1q8r2tQM0Et
Perth AU,spotify:user:thesoundsofspotify:playlist:2LUtxMdtvFTpYw7GXsXXzI,http://open.spotify.com/user/thesoundsofspotify/playlist/2LUtxMdtvFTpYw7GXsXXzI
Peru,spotify:user:thesoundsofspotify:playlist:11kNR35Gm19Uja3mM5kkQ0,http://open.spotify.com/user/thesoundsofspotify/playlist/11kNR35Gm19Uja3mM5kkQ0
Petersburg Michigan US,spotify:user:thesoundsofspotify:playlist:0zyWvngqVuwY16GvfqE8ZJ,http://open.spotify.com/user/thesoundsofspotify/playlist/0zyWvngqVuwY16GvfqE8ZJ
Philadelphia Pennsylvania US,spotify:user:thesoundsofspotify:playlist:3DADMO52adSMECoge0Ic7R,http://open.spotify.com/user/thesoundsofspotify/playlist/3DADMO52adSMECoge0Ic7R
Pittsburgh Pennsylvania US,spotify:user:thesoundsofspotify:playlist:7iGREUHOTdfu68mnq3FHnS,http://open.spotify.com/user/thesoundsofspotify/playlist/7iGREUHOTdfu68mnq3FHnS
Plano Texas US,spotify:user:thesoundsofspotify:playlist:7IR0ERiQt7fHQCc79iAafg,http://open.spotify.com/user/thesoundsofspotify/playlist/7IR0ERiQt7fHQCc79iAafg
Poland,spotify:user:thesoundsofspotify:playlist:7B8G22apRJ4pSGLhJI8ph4,http://open.spotify.com/user/thesoundsofspotify/playlist/7B8G22apRJ4pSGLhJI8ph4
Polska PL,spotify:user:thesoundsofspotify:playlist:0EHoX5U43EgHbX9wQkCwQn,http://open.spotify.com/user/thesoundsofspotify/playlist/0EHoX5U43EgHbX9wQkCwQn
Pompano Beach Florida US,spotify:user:thesoundsofspotify:playlist:3jiQFd5TmTIhgkrWfbfLCD,http://open.spotify.com/user/thesoundsofspotify/playlist/3jiQFd5TmTIhgkrWfbfLCD
Pop Christmas,spotify:user:thesoundsofspotify:playlist:1hT67w9m8Q9YT7rhwGDp1e,http://open.spotify.com/user/thesoundsofspotify/playlist/1hT67w9m8Q9YT7rhwGDp1e
Port Melbourne AU,spotify:user:thesoundsofspotify:playlist:0MEgoEBnJ2wvvB4dFd6Yt9,http://open.spotify.com/user/thesoundsofspotify/playlist/0MEgoEBnJ2wvvB4dFd6Yt9
Portland Oregon US,spotify:user:thesoundsofspotify:playlist:0HsJZbNs7Psso4CLacznRn,http://open.spotify.com/user/thesoundsofspotify/playlist/0HsJZbNs7Psso4CLacznRn
Porto PT,spotify:user:thesoundsofspotify:playlist:3TGX7LkGQOQIACch03Tl8S,http://open.spotify.com/user/thesoundsofspotify/playlist/3TGX7LkGQOQIACch03Tl8S
Portugal,spotify:user:thesoundsofspotify:playlist:6RhCb3uucw06ETaPrwUpPz,http://open.spotify.com/user/thesoundsofspotify/playlist/6RhCb3uucw06ETaPrwUpPz
Poznan PL,spotify:user:thesoundsofspotify:playlist:5aMgWSS5y5IRktipHNOYEW,http://open.spotify.com/user/thesoundsofspotify/playlist/5aMgWSS5y5IRktipHNOYEW
Prahran AU,spotify:user:thesoundsofspotify:playlist:4D9vSEvicinfwf6ah5oIbO,http://open.spotify.com/user/thesoundsofspotify/playlist/4D9vSEvicinfwf6ah5oIbO
Providence Utah US,spotify:user:thesoundsofspotify:playlist:1MrGXwweBL6xbczc5P37aI,http://open.spotify.com/user/thesoundsofspotify/playlist/1MrGXwweBL6xbczc5P37aI
Puchong MY,spotify:user:thesoundsofspotify:playlist:12CSuhDCYfrZB7yXMcZ5hB,http://open.spotify.com/user/thesoundsofspotify/playlist/12CSuhDCYfrZB7yXMcZ5hB
Puebla MX,spotify:user:thesoundsofspotify:playlist:45o8TKFPxd6mBk9fRh6QZe,http://open.spotify.com/user/thesoundsofspotify/playlist/45o8TKFPxd6mBk9fRh6QZe
Puerto Montt CL,spotify:user:thesoundsofspotify:playlist:6nMNJCKol38LudYUCOZufj,http://open.spotify.com/user/thesoundsofspotify/playlist/6nMNJCKol38LudYUCOZufj
Punk Christmas,spotify:user:thesoundsofspotify:playlist:7KwFn703yf0FI61V89wVNt,http://open.spotify.com/user/thesoundsofspotify/playlist/7KwFn703yf0FI61V89wVNt
P�rto Velho BR,spotify:user:thesoundsofspotify:playlist:3n52WgKQlMp4igxvdoVNHI,http://open.spotify.com/user/thesoundsofspotify/playlist/3n52WgKQlMp4igxvdoVNHI
Quer�taro MX,spotify:user:thesoundsofspotify:playlist:6gZRP8BHs1QBQRJeIPEbv3,http://open.spotify.com/user/thesoundsofspotify/playlist/6gZRP8BHs1QBQRJeIPEbv3
Quezon City PH,spotify:user:thesoundsofspotify:playlist:2ydams7eMWnC4OlHWm7JAS,http://open.spotify.com/user/thesoundsofspotify/playlist/2ydams7eMWnC4OlHWm7JAS
Quincy Massachusetts US,spotify:user:thesoundsofspotify:playlist:48lKN99tbYuLnOkgSEtMYg,http://open.spotify.com/user/thesoundsofspotify/playlist/48lKN99tbYuLnOkgSEtMYg
Qu�bec CA,spotify:user:thesoundsofspotify:playlist:4DYtggJeB6IAljQlRRCeM8,http://open.spotify.com/user/thesoundsofspotify/playlist/4DYtggJeB6IAljQlRRCeM8
Reading Pennsylvania US,spotify:user:thesoundsofspotify:playlist:5ncNDuoWVHMM017nfPAKve,http://open.spotify.com/user/thesoundsofspotify/playlist/5ncNDuoWVHMM017nfPAKve
Recife BR,spotify:user:thesoundsofspotify:playlist:0fobacSKKqIxsNLK5ZR30S,http://open.spotify.com/user/thesoundsofspotify/playlist/0fobacSKKqIxsNLK5ZR30S
Regina CA,spotify:user:thesoundsofspotify:playlist:1f2bpW6utoe6AYdXv5xO7K,http://open.spotify.com/user/thesoundsofspotify/playlist/1f2bpW6utoe6AYdXv5xO7K
Reno Nevada US,spotify:user:thesoundsofspotify:playlist:5uATBdrxi9YCXEozxFItnB,http://open.spotify.com/user/thesoundsofspotify/playlist/5uATBdrxi9YCXEozxFItnB
Reykjav�k IS,spotify:user:thesoundsofspotify:playlist:4BiNlIEMpmAGGR3eVEhDDw,http://open.spotify.com/user/thesoundsofspotify/playlist/4BiNlIEMpmAGGR3eVEhDDw
Ribeir�o Pr�to BR,spotify:user:thesoundsofspotify:playlist:3lKM8GL8QwMy9rxclqMjYA,http://open.spotify.com/user/thesoundsofspotify/playlist/3lKM8GL8QwMy9rxclqMjYA
Richardson Texas US,spotify:user:thesoundsofspotify:playlist:6i9ltnJYG3nKJPhGoD27ke,http://open.spotify.com/user/thesoundsofspotify/playlist/6i9ltnJYG3nKJPhGoD27ke
Richmond California US,spotify:user:thesoundsofspotify:playlist:14OghIogp2AOX9ofTaFUU8,http://open.spotify.com/user/thesoundsofspotify/playlist/14OghIogp2AOX9ofTaFUU8
Riga LV,spotify:user:thesoundsofspotify:playlist:7f0dYUacJeS805IGzDVvG6,http://open.spotify.com/user/thesoundsofspotify/playlist/7f0dYUacJeS805IGzDVvG6
Ringk�bing DK,spotify:user:thesoundsofspotify:playlist:2eD4AmZqFBGUMVHCzgZvMJ,http://open.spotify.com/user/thesoundsofspotify/playlist/2eD4AmZqFBGUMVHCzgZvMJ
Rio De Janeiro BR,spotify:user:thesoundsofspotify:playlist:0nxQfhOoJtLPLgj1Miqf76,http://open.spotify.com/user/thesoundsofspotify/playlist/0nxQfhOoJtLPLgj1Miqf76
Romania,spotify:user:thesoundsofspotify:playlist:0llQlXU7qy1ubNcevVNiBV,http://open.spotify.com/user/thesoundsofspotify/playlist/0llQlXU7qy1ubNcevVNiBV
Rome IT,spotify:user:thesoundsofspotify:playlist:2WxMWXBdooAvIG0w4LfrS8,http://open.spotify.com/user/thesoundsofspotify/playlist/2WxMWXBdooAvIG0w4LfrS8
Romulus Michigan US,spotify:user:thesoundsofspotify:playlist:74XPlSBrqp6MiUupjnTy88,http://open.spotify.com/user/thesoundsofspotify/playlist/74XPlSBrqp6MiUupjnTy88
Rosemead California US,spotify:user:thesoundsofspotify:playlist:3SEbxExhvzjw8Rq4oXIRVg,http://open.spotify.com/user/thesoundsofspotify/playlist/3SEbxExhvzjw8Rq4oXIRVg
Rouen FR,spotify:user:thesoundsofspotify:playlist:1bdt0Py92i1DLvelspJUXq,http://open.spotify.com/user/thesoundsofspotify/playlist/1bdt0Py92i1DLvelspJUXq
Rovaniemi FI,spotify:user:thesoundsofspotify:playlist:2ZdhSTuiS3Sc0R4pWd8YXP,http://open.spotify.com/user/thesoundsofspotify/playlist/2ZdhSTuiS3Sc0R4pWd8YXP
Russia,spotify:user:thesoundsofspotify:playlist:4r1bqx0pcl99LWew9pSGEL,http://open.spotify.com/user/thesoundsofspotify/playlist/4r1bqx0pcl99LWew9pSGEL
Ry DK,spotify:user:thesoundsofspotify:playlist:2XdMhHNbtTtzUwVNIptI3M,http://open.spotify.com/user/thesoundsofspotify/playlist/2XdMhHNbtTtzUwVNIptI3M
R�dekro DK,spotify:user:thesoundsofspotify:playlist:0AtGrnsGn2p2FZTzQoXOwD,http://open.spotify.com/user/thesoundsofspotify/playlist/0AtGrnsGn2p2FZTzQoXOwD
R�dovre DK,spotify:user:thesoundsofspotify:playlist:45kF883NpTU6qnSWZBk4e7,http://open.spotify.com/user/thesoundsofspotify/playlist/45kF883NpTU6qnSWZBk4e7
R�nne DK,spotify:user:thesoundsofspotify:playlist:0vpmeZ7fdeWgcLIGAt7YFB,http://open.spotify.com/user/thesoundsofspotify/playlist/0vpmeZ7fdeWgcLIGAt7YFB
Saint Kilda AU,spotify:user:thesoundsofspotify:playlist:21YROnZwLvZR99MmBdAeYD,http://open.spotify.com/user/thesoundsofspotify/playlist/21YROnZwLvZR99MmBdAeYD
Saint Louis Missouri US,spotify:user:thesoundsofspotify:playlist:5J9Vz0wjaGxX0FvjLC7H5A,http://open.spotify.com/user/thesoundsofspotify/playlist/5J9Vz0wjaGxX0FvjLC7H5A
Saint Lucia AU,spotify:user:thesoundsofspotify:playlist:5lZaduq5Xve28efw2XkmUX,http://open.spotify.com/user/thesoundsofspotify/playlist/5lZaduq5Xve28efw2XkmUX
Saint Paul Minnesota US,spotify:user:thesoundsofspotify:playlist:41BjZv1c8Xr6gfubn53KKE,http://open.spotify.com/user/thesoundsofspotify/playlist/41BjZv1c8Xr6gfubn53KKE
Saint-denis FR,spotify:user:thesoundsofspotify:playlist:6VvIeqsG59iHQqAsjDZ2iu,http://open.spotify.com/user/thesoundsofspotify/playlist/6VvIeqsG59iHQqAsjDZ2iu
Sakarya TR,spotify:user:thesoundsofspotify:playlist:3qBNvDTJ5CnFNnnmxXBwaE,http://open.spotify.com/user/thesoundsofspotify/playlist/3qBNvDTJ5CnFNnnmxXBwaE
Saltillo MX,spotify:user:thesoundsofspotify:playlist:3CetJLRWVCPnNeR9Ffg14d,http://open.spotify.com/user/thesoundsofspotify/playlist/3CetJLRWVCPnNeR9Ffg14d
Salvador BR,spotify:user:thesoundsofspotify:playlist:1s83xcj4GrvcbGEu82rJ9U,http://open.spotify.com/user/thesoundsofspotify/playlist/1s83xcj4GrvcbGEu82rJ9U
Samsun TR,spotify:user:thesoundsofspotify:playlist:0v9fZsqoAalKHXV3ZQb266,http://open.spotify.com/user/thesoundsofspotify/playlist/0v9fZsqoAalKHXV3ZQb266
San Andr�s Cholula MX,spotify:user:thesoundsofspotify:playlist:2QaQR4Ul8Ki2dxQo3wIXYP,http://open.spotify.com/user/thesoundsofspotify/playlist/2QaQR4Ul8Ki2dxQo3wIXYP
San Antonio Texas US,spotify:user:thesoundsofspotify:playlist:51lrQWK50BVtj3racihrCL,http://open.spotify.com/user/thesoundsofspotify/playlist/51lrQWK50BVtj3racihrCL
San Diego California US,spotify:user:thesoundsofspotify:playlist:2fZYvfo7EowvA9B8SQZb6M,http://open.spotify.com/user/thesoundsofspotify/playlist/2fZYvfo7EowvA9B8SQZb6M
San Fernando De Monte Cristi DO,spotify:user:thesoundsofspotify:playlist:0WG4LYt4fMIy2ThZ4ILuId,http://open.spotify.com/user/thesoundsofspotify/playlist/0WG4LYt4fMIy2ThZ4ILuId
San Francisco California US,spotify:user:thesoundsofspotify:playlist:7lP1NljSSmtIezSvXaRu1M,http://open.spotify.com/user/thesoundsofspotify/playlist/7lP1NljSSmtIezSvXaRu1M
San Jose California US,spotify:user:thesoundsofspotify:playlist:2qmNKYbEGBBb4lUS97nzMb,http://open.spotify.com/user/thesoundsofspotify/playlist/2qmNKYbEGBBb4lUS97nzMb
San Jose Del Monte PH,spotify:user:thesoundsofspotify:playlist:00eM94P2Xpcx2eb36lDhet,http://open.spotify.com/user/thesoundsofspotify/playlist/00eM94P2Xpcx2eb36lDhet
San Juan Puerto Rico US,spotify:user:thesoundsofspotify:playlist:12QYjDFw6dfOGy5pXQcsKC,http://open.spotify.com/user/thesoundsofspotify/playlist/12QYjDFw6dfOGy5pXQcsKC
San Leandro California US,spotify:user:thesoundsofspotify:playlist:3FA0OM3bGtUFeJc627gKBD,http://open.spotify.com/user/thesoundsofspotify/playlist/3FA0OM3bGtUFeJc627gKBD
San Luis Obispo California US,spotify:user:thesoundsofspotify:playlist:1M7dZrXLO4baYpbu8GRQOz,http://open.spotify.com/user/thesoundsofspotify/playlist/1M7dZrXLO4baYpbu8GRQOz
San Luis Potos� MX,spotify:user:thesoundsofspotify:playlist:0CpZYz9KiQkKTtFmm4LOzo,http://open.spotify.com/user/thesoundsofspotify/playlist/0CpZYz9KiQkKTtFmm4LOzo
San Nicol�s De Los Garza MX,spotify:user:thesoundsofspotify:playlist:5rKY6VYXji1fsybnQhFlLV,http://open.spotify.com/user/thesoundsofspotify/playlist/5rKY6VYXji1fsybnQhFlLV
San Pablo City PH,spotify:user:thesoundsofspotify:playlist:2EaRmJ70iRG2xJ15weYQJg,http://open.spotify.com/user/thesoundsofspotify/playlist/2EaRmJ70iRG2xJ15weYQJg
San Pedro PH,spotify:user:thesoundsofspotify:playlist:5BO0zAV0ZPKNQY9XU4owzV,http://open.spotify.com/user/thesoundsofspotify/playlist/5BO0zAV0ZPKNQY9XU4owzV
San Pedro Sula HN,spotify:user:thesoundsofspotify:playlist:3Ra2CYNjwsnBD95VQNYyhW,http://open.spotify.com/user/thesoundsofspotify/playlist/3Ra2CYNjwsnBD95VQNYyhW
San Ramon California US,spotify:user:thesoundsofspotify:playlist:2dTDk8itI4lEszeKFIbPgT,http://open.spotify.com/user/thesoundsofspotify/playlist/2dTDk8itI4lEszeKFIbPgT
Sande NO,spotify:user:thesoundsofspotify:playlist:3zWtuQGSYPShFPIvtP6iOq,http://open.spotify.com/user/thesoundsofspotify/playlist/3zWtuQGSYPShFPIvtP6iOq
Sandnes NO,spotify:user:thesoundsofspotify:playlist:23OeTRyE5WU0vbQL9MvvCn,http://open.spotify.com/user/thesoundsofspotify/playlist/23OeTRyE5WU0vbQL9MvvCn
Santa Ana CR,spotify:user:thesoundsofspotify:playlist:5E84XQd1OxYE4YOdDNo9yn,http://open.spotify.com/user/thesoundsofspotify/playlist/5E84XQd1OxYE4YOdDNo9yn
Santa Barbara California US,spotify:user:thesoundsofspotify:playlist:0uyX6OnrrDlO2rwAlmDRiD,http://open.spotify.com/user/thesoundsofspotify/playlist/0uyX6OnrrDlO2rwAlmDRiD
Santa Clara California US,spotify:user:thesoundsofspotify:playlist:6UGFlK5xi01p2P9ikT7a6d,http://open.spotify.com/user/thesoundsofspotify/playlist/6UGFlK5xi01p2P9ikT7a6d
Santa Cruz De La Sierra BO,spotify:user:thesoundsofspotify:playlist:0cA92vgcFnGxujg5nEJJvL,http://open.spotify.com/user/thesoundsofspotify/playlist/0cA92vgcFnGxujg5nEJJvL
Santa Cruz De Tenerife ES,spotify:user:thesoundsofspotify:playlist:1P6qCv2I9xyN9eJh4WKTN4,http://open.spotify.com/user/thesoundsofspotify/playlist/1P6qCv2I9xyN9eJh4WKTN4
Santa Rosa California US,spotify:user:thesoundsofspotify:playlist:146gULXHv4QO0mSkJHaFGI,http://open.spotify.com/user/thesoundsofspotify/playlist/146gULXHv4QO0mSkJHaFGI
Santander ES,spotify:user:thesoundsofspotify:playlist:5mYy0ML1D0iTXbmVVwHEtP,http://open.spotify.com/user/thesoundsofspotify/playlist/5mYy0ML1D0iTXbmVVwHEtP
Santiago CL,spotify:user:thesoundsofspotify:playlist:1YKDzk8dulhTk8BfLjZlGS,http://open.spotify.com/user/thesoundsofspotify/playlist/1YKDzk8dulhTk8BfLjZlGS
Santiago DO,spotify:user:thesoundsofspotify:playlist:70SkkFTZtgrSeN905xfJCD,http://open.spotify.com/user/thesoundsofspotify/playlist/70SkkFTZtgrSeN905xfJCD
Santiago De Compostela ES,spotify:user:thesoundsofspotify:playlist:4lEY1nquZyhXVMORFZJ5M4,http://open.spotify.com/user/thesoundsofspotify/playlist/4lEY1nquZyhXVMORFZJ5M4
Santiago Del Estero AR,spotify:user:thesoundsofspotify:playlist:10VZPae6ceageCdZIizVsk,http://open.spotify.com/user/thesoundsofspotify/playlist/10VZPae6ceageCdZIizVsk
Santo Andr� BR,spotify:user:thesoundsofspotify:playlist:2WWUFw85UnUBNDfWni3mfb,http://open.spotify.com/user/thesoundsofspotify/playlist/2WWUFw85UnUBNDfWni3mfb
Santo Domingo DO,spotify:user:thesoundsofspotify:playlist:34wU6dhyWpdIldF9C0JIV0,http://open.spotify.com/user/thesoundsofspotify/playlist/34wU6dhyWpdIldF9C0JIV0
Scarborough CA,spotify:user:thesoundsofspotify:playlist:6UOgfEtUeZJSTSDyHmitm2,http://open.spotify.com/user/thesoundsofspotify/playlist/6UOgfEtUeZJSTSDyHmitm2
Seattle Washington US,spotify:user:thesoundsofspotify:playlist:4SMubSJhL8oHG1RNa6RGkQ,http://open.spotify.com/user/thesoundsofspotify/playlist/4SMubSJhL8oHG1RNa6RGkQ
Secaucus New Jersey US,spotify:user:thesoundsofspotify:playlist:52TItaH6GgtGPZK5OqTtFn,http://open.spotify.com/user/thesoundsofspotify/playlist/52TItaH6GgtGPZK5OqTtFn
Seffner Florida US,spotify:user:thesoundsofspotify:playlist:6s7Gg5C2Yybz3bmMvKdIKM,http://open.spotify.com/user/thesoundsofspotify/playlist/6s7Gg5C2Yybz3bmMvKdIKM
Segovia ES,spotify:user:thesoundsofspotify:playlist:1HPfXhO52vOzSuKdKuTzNz,http://open.spotify.com/user/thesoundsofspotify/playlist/1HPfXhO52vOzSuKdKuTzNz
Serbia,spotify:user:thesoundsofspotify:playlist:55JkDUT2t288c8Fppd7woz,http://open.spotify.com/user/thesoundsofspotify/playlist/55JkDUT2t288c8Fppd7woz
Sevilla ES,spotify:user:thesoundsofspotify:playlist:73ay4fvl6yV1tocDa2ar47,http://open.spotify.com/user/thesoundsofspotify/playlist/73ay4fvl6yV1tocDa2ar47
Shawnee Kansas US,spotify:user:thesoundsofspotify:playlist:184VcP6W4VkpJhbeF0lBvr,http://open.spotify.com/user/thesoundsofspotify/playlist/184VcP6W4VkpJhbeF0lBvr
Sheffield GB,spotify:user:thesoundsofspotify:playlist:5V4Zv8800CiZ4wcP0HqBF4,http://open.spotify.com/user/thesoundsofspotify/playlist/5V4Zv8800CiZ4wcP0HqBF4
Silver Spring Maryland US,spotify:user:thesoundsofspotify:playlist:417C1CGBQOq0JYojlUkfaN,http://open.spotify.com/user/thesoundsofspotify/playlist/417C1CGBQOq0JYojlUkfaN
Singapore,spotify:user:thesoundsofspotify:playlist:595CAPQRuGdsTFTGav4hce,http://open.spotify.com/user/thesoundsofspotify/playlist/595CAPQRuGdsTFTGav4hce
Singapore SG,spotify:user:thesoundsofspotify:playlist:5dbzNyAsTRH8Y8OcpVXhld,http://open.spotify.com/user/thesoundsofspotify/playlist/5dbzNyAsTRH8Y8OcpVXhld
Skjern DK,spotify:user:thesoundsofspotify:playlist:5WM2l1nBavUMUIMvooT0F7,http://open.spotify.com/user/thesoundsofspotify/playlist/5WM2l1nBavUMUIMvooT0F7
Sk�rholmen SE,spotify:user:thesoundsofspotify:playlist:1yB1715jtrx4vb6PDeWuC3,http://open.spotify.com/user/thesoundsofspotify/playlist/1yB1715jtrx4vb6PDeWuC3
Sk�rping DK,spotify:user:thesoundsofspotify:playlist:7JuPs2Xq6lsUbKiGGBNg79,http://open.spotify.com/user/thesoundsofspotify/playlist/7JuPs2Xq6lsUbKiGGBNg79
Slagelse DK,spotify:user:thesoundsofspotify:playlist:4OSza48NuPf60phu6iCmTH,http://open.spotify.com/user/thesoundsofspotify/playlist/4OSza48NuPf60phu6iCmTH
Slovakia,spotify:user:thesoundsofspotify:playlist:2aKp7vT30fCQD2qAHB1bxA,http://open.spotify.com/user/thesoundsofspotify/playlist/2aKp7vT30fCQD2qAHB1bxA
Snellville Georgia US,spotify:user:thesoundsofspotify:playlist:4OMUXOE1BTmeiGFGcSlp01,http://open.spotify.com/user/thesoundsofspotify/playlist/4OMUXOE1BTmeiGFGcSlp01
Sofia BG,spotify:user:thesoundsofspotify:playlist:3gVTN5NST9iN471CuJ6ojq,http://open.spotify.com/user/thesoundsofspotify/playlist/3gVTN5NST9iN471CuJ6ojq
Solr�d Strand DK,spotify:user:thesoundsofspotify:playlist:31fdcsBZM2fSoO5O7iUbMK,http://open.spotify.com/user/thesoundsofspotify/playlist/31fdcsBZM2fSoO5O7iUbMK
Sor� DK,spotify:user:thesoundsofspotify:playlist:4RChGjzKQtdJfIRcRpx1qd,http://open.spotify.com/user/thesoundsofspotify/playlist/4RChGjzKQtdJfIRcRpx1qd
Soul Christmas,spotify:user:thesoundsofspotify:playlist:547SuvYIyEh3qVd9voKUta,http://open.spotify.com/user/thesoundsofspotify/playlist/547SuvYIyEh3qVd9voKUta
South Africa,spotify:user:thesoundsofspotify:playlist:6KeYZIeYiElx86iOhDigH3,http://open.spotify.com/user/thesoundsofspotify/playlist/6KeYZIeYiElx86iOhDigH3
South Gate California US,spotify:user:thesoundsofspotify:playlist:4vxyMSrrgqu7eFN6YbrUfI,http://open.spotify.com/user/thesoundsofspotify/playlist/4vxyMSrrgqu7eFN6YbrUfI
South Korea,spotify:user:thesoundsofspotify:playlist:5UXrG4KQfQqTx5qrrSPeIx,http://open.spotify.com/user/thesoundsofspotify/playlist/5UXrG4KQfQqTx5qrrSPeIx
South Ozone Park New York US,spotify:user:thesoundsofspotify:playlist:7nDjLecgmnXoYMZxTpsFhl,http://open.spotify.com/user/thesoundsofspotify/playlist/7nDjLecgmnXoYMZxTpsFhl
South Pasadena California US,spotify:user:thesoundsofspotify:playlist:1cyYqiOsreDjjLXH5AJFtA,http://open.spotify.com/user/thesoundsofspotify/playlist/1cyYqiOsreDjjLXH5AJFtA
Southfield Michigan US,spotify:user:thesoundsofspotify:playlist:5blp4u0e2Q237ZtdRsYASb,http://open.spotify.com/user/thesoundsofspotify/playlist/5blp4u0e2Q237ZtdRsYASb
Spain,spotify:user:thesoundsofspotify:playlist:2Pwbi4SQiROWX2SSwlGHNH,http://open.spotify.com/user/thesoundsofspotify/playlist/2Pwbi4SQiROWX2SSwlGHNH
Spokane Washington US,spotify:user:thesoundsofspotify:playlist:0UePGVJ2kmokExn4VpBnOw,http://open.spotify.com/user/thesoundsofspotify/playlist/0UePGVJ2kmokExn4VpBnOw
Sp�nga SE,spotify:user:thesoundsofspotify:playlist:1aKkVEgdHvAP0wfs65Jv9Y,http://open.spotify.com/user/thesoundsofspotify/playlist/1aKkVEgdHvAP0wfs65Jv9Y
Stafford Texas US,spotify:user:thesoundsofspotify:playlist:1bPm2HHYk87HBWExL98rtU,http://open.spotify.com/user/thesoundsofspotify/playlist/1bPm2HHYk87HBWExL98rtU
Sterling Heights Michigan US,spotify:user:thesoundsofspotify:playlist:5x1HvnWuxNQ2PH0KNiun5k,http://open.spotify.com/user/thesoundsofspotify/playlist/5x1HvnWuxNQ2PH0KNiun5k
Stockholm SE,spotify:user:thesoundsofspotify:playlist:2hrK0uywgccjXbeYgArX7Q,http://open.spotify.com/user/thesoundsofspotify/playlist/2hrK0uywgccjXbeYgArX7Q
Stockport GB,spotify:user:thesoundsofspotify:playlist:0BvrVhO0smu3TdE3Qmb3NS,http://open.spotify.com/user/thesoundsofspotify/playlist/0BvrVhO0smu3TdE3Qmb3NS
